Frame Number,Timecode,content_val,delta_edges,delta_hue,delta_lum,delta_sat
121,00:00:04.800,0.3636979166666666,2.496875,2.0931944444444444,0.22618055555555555,0.5012152777777777
122,00:00:04.840,0.5489149305555556,3.7453125,2.7447916666666665,0.3407291666666667,0.7571006944444445
123,00:00:04.880,0.13167534722222224,2.66953125,0.48421875,0.10706597222222222,0.15628472222222223
124,00:00:04.920,0.20677083333333332,2.90859375,0.8814236111111111,0.14482638888888888,0.26871527777777776
125,00:00:04.960,1.3464670138888888,14.2640625,5.411857638888889,1.0637152777777779,1.62921875
126,00:00:05.000,0.37094618055555556,4.0109375,1.5213541666666666,0.2955729166666667,0.44631944444444444
127,00:00:05.040,0.9398871527777778,8.730208333333334,3.343541666666667,0.8009027777777777,1.0788715277777778
128,00:00:05.080,0.29006944444444444,2.554427083333333,1.1484722222222221,0.23539930555555555,0.3447395833333333
129,00:00:05.120,0.6306597222222222,5.069010416666667,3.1086458333333336,0.46012152777777776,0.8011979166666666
130,00:00:05.160,1.931345486111111,16.353645833333335,7.073194444444445,1.815329861111111,2.047361111111111
131,00:00:05.200,0.5817100694444445,7.627864583333333,2.426857638888889,0.4573784722222222,0.7060416666666667
132,00:00:05.240,2.3077517361111113,17.593229166666667,6.763923611111111,2.106059027777778,2.5094444444444446
133,00:00:05.280,0.5131076388888889,4.856510416666667,2.069861111111111,0.37298611111111113,0.6532291666666666
134,00:00:05.320,0.41942708333333334,3.683333333333333,1.4955902777777779,0.33765625,0.5011979166666667
135,00:00:05.360,2.082239583333333,12.60390625,7.158211805555555,1.779826388888889,2.3846527777777777
136,00:00:05.400,0.7454774305555556,6.405989583333334,2.17203125,0.6337847222222223,0.8571701388888889
137,00:00:05.440,0.6781684027777778,6.3484375,2.588142361111111,0.49114583333333334,0.8651909722222222
138,00:00:05.480,1.1571354166666667,7.68984375,3.4486805555555557,0.8946527777777777,1.4196180555555555
139,00:00:05.520,0.5827777777777777,7.23828125,1.9645833333333333,0.4726388888888889,0.6929166666666666
140,00:00:05.560,0.4232638888888889,4.6484375,1.2869444444444444,0.32227430555555553,0.5242534722222222
141,00:00:05.600,1.0426041666666666,9.504947916666667,4.010451388888889,0.79953125,1.2856770833333333
142,00:00:05.640,0.6247309027777778,5.945572916666666,2.423142361111111,0.5164409722222222,0.7330208333333333
143,00:00:05.680,0.9204774305555556,9.190625,2.8444791666666664,0.8208680555555555,1.0200868055555556
144,00:00:05.720,0.5486111111111112,5.365625,2.449982638888889,0.39630208333333333,0.7009201388888889
145,00:00:05.760,0.3381857638888889,2.7182291666666667,1.2052430555555556,0.26536458333333335,0.41100694444444447
146,00:00:05.800,3.1686805555555555,22.082291666666666,10.403854166666667,2.9254166666666666,3.4119444444444444
147,00:00:05.840,0.3129427083333333,5.6046875,0.9331770833333334,0.31777777777777777,0.30810763888888887
148,00:00:05.880,1.4987239583333334,12.063802083333334,4.609618055555556,1.300607638888889,1.6968402777777778
149,00:00:05.920,0.9596440972222222,7.26484375,4.159236111111111,0.6376215277777778,1.2816666666666667
150,00:00:05.960,0.49015625,7.2515625,1.0950347222222223,0.4454166666666667,0.5348958333333333
151,00:00:06.000,4.959210069444444,24.68984375,10.857881944444445,4.435052083333333,5.483368055555555
152,00:00:06.040,0.6247743055555556,6.38828125,1.0872743055555556,0.4883159722222222,0.7612326388888889
153,00:00:06.080,1.9458680555555556,12.665885416666667,6.475434027777778,1.3186631944444445,2.573072916666667
154,00:00:06.120,0.7134288194444445,7.58359375,2.2116493055555555,0.5483506944444444,0.8785069444444444
155,00:00:06.160,0.8420052083333334,8.464583333333334,2.574496527777778,0.7015451388888889,0.9824652777777778
156,00:00:06.200,1.1008072916666667,10.73125,3.4747569444444446,1.0793055555555555,1.1223090277777779
157,00:00:06.240,1.1774826388888888,9.46953125,4.768125,0.8157118055555556,1.5392534722222222
158,00:00:06.280,0.9562065972222222,8.584114583333333,3.0064930555555556,0.7946875,1.1177256944444445
159,00:00:06.320,0.8538541666666666,10.195572916666666,2.405104166666667,0.7538368055555555,0.9538715277777777
160,00:00:06.360,0.8112847222222221,10.37265625,2.4630034722222223,0.7431076388888889,0.8794618055555555
161,00:00:06.400,1.3636458333333334,12.76328125,4.510295138888889,1.2539930555555556,1.473298611111111
162,00:00:06.440,1.0286979166666668,8.5,3.9931944444444443,0.8399826388888889,1.2174131944444444
163,00:00:06.480,0.9618315972222222,9.88125,3.5898784722222223,0.8068229166666666,1.1168402777777777
164,00:00:06.520,1.4128993055555554,10.359375,3.843298611111111,1.17,1.6557986111111112
165,00:00:06.560,0.754453125,8.234375,1.7697569444444445,0.6896701388888888,0.8192361111111112
166,00:00:06.600,3.590824652777778,37.86484375,15.494270833333333,2.7109722222222223,4.470677083333333
167,00:00:06.640,0.2743142361111111,5.19296875,0.5140625,0.30578125,0.24284722222222221
168,00:00:06.680,0.7206510416666667,7.534895833333334,3.8429166666666665,0.5486979166666667,0.8926041666666666
169,00:00:06.720,1.8796267361111112,26.420833333333334,7.263802083333333,1.6886979166666667,2.0705555555555555
170,00:00:06.760,0.7385243055555556,7.999739583333334,3.524253472222222,0.5737326388888889,0.9033159722222223
171,00:00:06.800,2.737013888888889,20.298177083333332,8.053784722222222,2.7159375,2.758090277777778
172,00:00:06.840,0.8071006944444444,7.030208333333333,3.212170138888889,0.5630381944444445,1.0511631944444444
173,00:00:06.880,0.41527777777777775,5.43203125,1.2126736111111112,0.3309722222222222,0.4995833333333333
174,00:00:06.920,1.4214236111111112,11.585677083333334,3.9272743055555557,1.1923263888888889,1.6505208333333334
175,00:00:06.960,0.22280381944444444,2.408333333333333,0.8782291666666666,0.1651388888888889,0.28046875
176,00:00:07.000,1.1529687499999999,8.27421875,5.147916666666666,0.7838888888888889,1.5220486111111111
177,00:00:07.040,0.4869444444444444,4.998177083333333,2.073125,0.37984375,0.5940451388888889
178,00:00:07.080,0.2980555555555556,3.152083333333333,0.8566840277777777,0.22390625,0.3722048611111111
179,00:00:07.120,0.9489930555555555,8.80546875,3.770815972222222,0.7628645833333333,1.1351215277777778
180,00:00:07.160,0.2896701388888889,3.090104166666667,1.1118923611111111,0.18460069444444444,0.3947395833333333
181,00:00:07.200,3.305138888888889,22.679947916666666,12.362638888888888,2.9356597222222223,3.6746180555555554
182,00:00:07.240,0.12769097222222223,1.5096354166666666,0.6005729166666667,0.1103125,0.14506944444444445
183,00:00:07.280,0.18264756944444444,1.73984375,0.6077083333333333,0.15053819444444444,0.21475694444444443
184,00:00:07.320,0.1690451388888889,1.2041666666666666,0.6896527777777778,0.14515625,0.19293402777777777
185,00:00:07.360,6.576631944444445,41.78723958333333,20.625885416666666,6.519930555555556,6.633333333333334
186,00:00:07.400,0.3373611111111111,2.08515625,0.6934375,0.2312326388888889,0.4434895833333333
187,00:00:07.440,3.985564236111111,28.643229166666668,10.315555555555555,3.67203125,4.299097222222223
188,00:00:07.480,0.7763888888888889,6.605208333333334,3.59296875,0.4774305555555556,1.0753472222222222
189,00:00:07.520,0.5506510416666667,4.639583333333333,2.188559027777778,0.35055555555555556,0.7507465277777777
190,00:00:07.560,1.7559375,12.316145833333334,5.51421875,1.2035763888888888,2.3082986111111112
191,00:00:07.600,0.738923611111111,9.2171875,1.9670659722222221,0.6498958333333333,0.8279513888888889
192,00:00:07.640,0.7057291666666667,8.482291666666667,3.3094270833333335,0.5467881944444445,0.8646701388888889
193,00:00:07.680,0.6493663194444445,6.565364583333333,1.9971875,0.44463541666666667,0.8540972222222222
194,00:00:07.720,0.6328819444444445,5.476302083333334,2.7711979166666665,0.4471354166666667,0.8186284722222222
195,00:00:07.760,1.54109375,17.221354166666668,6.114027777777777,1.1371180555555556,1.9450694444444445
196,00:00:07.800,1.2927256944444445,10.310677083333333,4.446579861111111,0.9048784722222222,1.6805729166666667
197,00:00:07.840,1.7088888888888891,14.897135416666666,7.607899305555556,1.2241319444444445,2.1936458333333335
198,00:00:07.880,0.5763368055555556,7.083333333333333,1.906423611111111,0.4718576388888889,0.6808159722222222
199,00:00:07.920,0.5729947916666667,6.90625,2.0057465277777777,0.4386979166666667,0.7072916666666667
200,00:00:07.960,3.5068576388888886,20.9046875,12.617881944444445,2.816597222222222,4.197118055555555
201,00:00:08.000,0.8905642361111111,10.846354166666666,2.9976041666666666,0.8232638888888889,0.9578645833333334
202,00:00:08.040,1.0253645833333334,13.006770833333333,3.148177083333333,0.9293055555555556,1.121423611111111
203,00:00:08.080,0.6528211805555555,6.915104166666667,2.8433159722222223,0.528125,0.7775173611111111
204,00:00:08.120,0.8642881944444445,10.514322916666666,4.534427083333333,0.6011979166666667,1.1273784722222222
205,00:00:08.160,0.3776128472222222,4.537760416666667,1.2794791666666667,0.3552430555555556,0.3999826388888889
206,00:00:08.200,1.5013020833333333,20.81171875,6.357916666666667,1.3608159722222222,1.6417881944444443
207,00:00:08.240,0.18861979166666665,3.289322916666667,0.8060243055555556,0.13760416666666667,0.23963541666666666
208,00:00:08.280,1.878845486111111,11.961979166666667,8.75013888888889,1.5441319444444443,2.213559027777778
209,00:00:08.320,0.24851562500000002,4.4890625,1.0771701388888888,0.20081597222222222,0.2962152777777778
210,00:00:08.360,0.2479861111111111,2.625260416666667,1.1462326388888888,0.20173611111111112,0.2942361111111111
211,00:00:08.400,1.5534635416666667,12.68359375,5.052378472222222,1.2638194444444444,1.843107638888889
212,00:00:08.440,0.3780121527777778,4.869791666666667,1.72796875,0.2835243055555556,0.4725
213,00:00:08.480,3.2486284722222223,18.2484375,12.610069444444445,2.8600694444444446,3.6371875
214,00:00:08.520,0.5528993055555556,6.299739583333333,2.4280902777777778,0.42352430555555554,0.6822743055555556
215,00:00:08.560,1.1578472222222222,6.662760416666667,7.153819444444444,0.6953472222222222,1.6203472222222222
216,00:00:08.600,2.098802083333333,12.953645833333333,9.097899305555556,1.6186631944444445,2.578940972222222
217,00:00:08.640,0.41477430555555556,3.7984375,1.3000173611111112,0.3188888888888889,0.5106597222222222
218,00:00:08.680,1.295095486111111,9.314583333333333,2.7227083333333333,1.2680555555555555,1.3221354166666666
219,00:00:08.720,0.46086805555555554,3.2583333333333333,1.1231770833333334,0.42095486111111113,0.50078125
220,00:00:08.760,0.9555729166666667,6.698177083333333,4.854809027777778,0.6065625,1.3045833333333334
221,00:00:08.800,1.5442881944444444,10.408072916666667,5.339114583333333,1.250295138888889,1.83828125
222,00:00:08.840,0.5879947916666667,5.914583333333334,1.4209895833333333,0.4684548611111111,0.7075347222222222
223,00:00:08.880,1.4540885416666667,8.7125,4.602534722222222,1.1063888888888889,1.8017881944444445
224,00:00:08.920,1.1523871527777778,7.45078125,6.0936111111111115,0.7572569444444445,1.547517361111111
225,00:00:08.960,0.5277864583333334,4.58203125,1.8174131944444445,0.4209027777777778,0.6346701388888889
226,00:00:09.000,1.3836805555555556,11.8203125,5.063923611111111,1.2105902777777777,1.5567708333333334
227,00:00:09.040,0.4398871527777778,4.962760416666667,1.7177430555555555,0.34142361111111114,0.5383506944444445
228,00:00:09.080,0.6185677083333334,4.294270833333333,2.6850694444444443,0.40850694444444446,0.8286284722222222
229,00:00:09.120,2.414826388888889,21.644010416666667,9.214027777777778,1.9414930555555556,2.8881597222222224
230,00:00:09.160,0.30172743055555556,2.1869791666666667,1.2374479166666668,0.24255208333333333,0.3609027777777778
231,00:00:09.200,3.29984375,29.21875,12.188038194444445,3.1716319444444445,3.4280555555555554
232,00:00:09.240,0.48592881944444444,5.3921875,2.501145833333333,0.3160763888888889,0.65578125
233,00:00:09.280,0.138984375,2.29765625,0.41723958333333333,0.12911458333333334,0.14885416666666668
234,00:00:09.320,2.3836371527777778,14.295052083333333,8.219184027777779,1.9938020833333334,2.7734722222222223
235,00:00:09.360,0.1538454861111111,0.7083333333333334,0.6036284722222223,0.11314236111111112,0.1945486111111111
236,00:00:09.400,2.9293315972222222,16.90703125,10.778350694444445,2.349340277777778,3.5093229166666666
237,00:00:09.440,0.17832465277777776,2.6783854166666665,0.7625173611111111,0.11753472222222222,0.23911458333333332
238,00:00:09.480,0.3076302083333333,3.51953125,1.2227083333333333,0.2620138888888889,0.35324652777777776
239,00:00:09.520,1.6376388888888889,11.297916666666667,5.430451388888889,1.3350868055555556,1.9401909722222221
240,00:00:09.560,0.513203125,3.3822916666666667,1.928576388888889,0.27069444444444446,0.7557118055555555
241,00:00:09.600,1.4582899305555554,13.099739583333333,6.5075,1.095642361111111,1.8209375
242,00:00:09.640,0.33480034722222224,4.931770833333333,0.7153125,0.2859375,0.38366319444444447
243,00:00:09.680,0.5554600694444445,5.290364583333333,2.5075,0.40270833333333333,0.7082118055555555
244,00:00:09.720,1.496970486111111,13.0421875,7.1825,0.9620833333333333,2.031857638888889
245,00:00:09.760,0.4355121527777778,3.41328125,1.0448090277777777,0.3107986111111111,0.5602256944444445
246,00:00:09.800,0.9427690972222222,9.367708333333333,4.485590277777778,0.7226041666666667,1.1629340277777778
247,00:00:09.840,0.3630902777777778,4.1703125,1.1558680555555556,0.33005208333333336,0.39612847222222225
248,00:00:09.880,0.3042621527777778,5.16640625,0.6868055555555556,0.31135416666666665,0.2971701388888889
249,00:00:09.920,1.037309027777778,10.288541666666667,2.9960416666666667,1.0191666666666668,1.0554513888888888
250,00:00:09.960,0.4850347222222222,5.662239583333333,1.4683506944444444,0.4052777777777778,0.5647916666666667
251,00:00:10.000,2.9328732638888892,15.9375,18.397708333333334,1.541892361111111,4.323854166666667
252,00:00:10.040,1.2297222222222222,8.163541666666667,4.576666666666667,0.8792708333333333,1.580173611111111
253,00:00:10.080,0.3583246527777778,4.958333333333333,1.8227083333333334,0.27914930555555556,0.4375
254,00:00:10.120,0.3510243055555555,4.0109375,1.7083506944444444,0.28838541666666667,0.41366319444444444
255,00:00:10.160,0.8887760416666667,9.208333333333334,3.59265625,0.7015451388888889,1.0760069444444444
256,00:00:10.200,0.6174913194444445,12.43125,3.06140625,0.47076388888888887,0.76421875
257,00:00:10.240,0.8432378472222222,8.973697916666667,4.117916666666667,0.5793576388888889,1.1071180555555555
258,00:00:10.280,0.25211805555555555,2.107291666666667,1.08953125,0.18645833333333334,0.31777777777777777
259,00:00:10.320,0.5698003472222222,5.582552083333334,2.88453125,0.37993055555555555,0.7596701388888889
260,00:00:10.360,0.5876649305555556,8.64609375,2.9978645833333335,0.4192361111111111,0.75609375
261,00:00:10.400,0.24792534722222223,4.311979166666666,1.0810763888888888,0.1981423611111111,0.29770833333333335
262,00:00:10.440,0.5346961805555556,5.9765625,2.261857638888889,0.4008159722222222,0.6685763888888889
263,00:00:10.480,0.4120138888888889,3.3424479166666665,2.3184375,0.2917708333333333,0.5322569444444445
264,00:00:10.520,0.36287326388888885,3.7143229166666667,1.5716840277777777,0.29368055555555556,0.4320659722222222
265,00:00:10.560,0.3894184027777778,4.019791666666666,1.953732638888889,0.3349652777777778,0.4438715277777778
266,00:00:10.600,0.5676128472222222,3.71875,2.90796875,0.3794444444444444,0.75578125
267,00:00:10.640,1.3213628472222223,9.828125,6.292951388888889,1.0585243055555555,1.5842013888888888
268,00:00:10.680,0.20261284722222223,1.4255208333333333,0.6837326388888889,0.17107638888888888,0.23414930555555555
269,00:00:10.720,0.38250868055555554,3.0325520833333335,2.00734375,0.29234375,0.4726736111111111
270,00:00:10.760,1.5802604166666667,13.834635416666666,6.419809027777778,1.3631597222222223,1.7973611111111112
